ID	phases	idx	Hdel	Hid	Hstart	Hend	Pdel	Pid	Pstart	Pend
SL2.50ch01_2891047_2892116	++	2	0	SL2.50ch01	2891196	2891200	3	Spenn-ch01	3224205	3224206
SL2.50ch01_2891047_2892116	++	3	0	SL2.50ch01	2891281	2891284	2	Spenn-ch01	3224287	3224288
SL2.50ch01_2891047_2892116	++	4	0	SL2.50ch01	2891390	2891394	3	Spenn-ch01	3224394	3224395
SL2.50ch01_2891047_2892116	++	5	0	SL2.50ch01	2891530	2891532	1	Spenn-ch01	3224531	3224532
SL2.50ch01_2891047_2892116	++	6	0	SL2.50ch01	2891570	2891574	3	Spenn-ch01	3224570	3224571
SL2.50ch01_2891047_2892116	++	7	68	SL2.50ch01	2891917	2891918	0	Spenn-ch01	3224914	3224983
SL2.50ch01_2891047_2892116	++	8	326	SL2.50ch01	2891939	2891940	0	Spenn-ch01	3225004	3225331
SL2.50ch01_2891047_2892116	++	9	1	SL2.50ch01	2892003	2892004	0	Spenn-ch01	3225394	3225396
SL2.50ch01_2909830_2910116	++	1	0	SL2.50ch01	2909870	2909892	21	Spenn-ch01	3246784	3246785
SL2.50ch01_2940306_2941660	++	1	1	SL2.50ch01	2940359	2940360	0	Spenn-ch01	3275101	3275103
SL2.50ch01_2940306_2941660	++	2	0	SL2.50ch01	2940507	2940509	1	Spenn-ch01	3275250	3275251
SL2.50ch01_2940306_2941660	++	3	0	SL2.50ch01	2940744	2940747	2	Spenn-ch01	3275486	3275487
SL2.50ch01_2940306_2941660	++	4	20	SL2.50ch01	2940858	2940859	0	Spenn-ch01	3275598	3275619
SL2.50ch01_2940306_2941660	++	5	0	SL2.50ch01	2941115	2941122	6	Spenn-ch01	3275875	3275876
SL2.50ch01_2940306_2941660	++	6	0	SL2.50ch01	2941200	2941235	34	Spenn-ch01	3275954	3275955
SL2.50ch01_2940306_2941660	++	7	30	SL2.50ch01	2941267	2941268	0	Spenn-ch01	3275987	3276018
SL2.50ch01_2940306_2941660	++	8	30	SL2.50ch01	2941317	2941318	0	Spenn-ch01	3276067	3276098
SL2.50ch01_2940306_2941660	++	9	2	SL2.50ch01	2941453	2941454	0	Spenn-ch01	3276233	3276236
SL2.50ch01_2940306_2941660	++	10	282	SL2.50ch01	2941471	2941472	0	Spenn-ch01	3276253	3276536
SL2.50ch01_2940306_2941660	++	11	1	SL2.50ch01	2941513	2941514	0	Spenn-ch01	3276577	3276579
SL2.50ch01_2941860_2942671	++	1	0	SL2.50ch01	2941959	2941961	1	Spenn-ch01	3277024	3277025
SL2.50ch01_2941860_2942671	++	2	2	SL2.50ch01	2942007	2942008	0	Spenn-ch01	3277071	3277074
SL2.50ch01_2941860_2942671	++	3	1	SL2.50ch01	2942132	2942133	0	Spenn-ch01	3277198	3277200
SL2.50ch01_2941860_2942671	++	4	0	SL2.50ch01	2942170	2942454	283	Spenn-ch01	3277237	3277238
SL2.50ch01_2961238_2961470	++	1	0	SL2.50ch01	2961367	2961371	3	Spenn-ch01	3298123	3298124
SL2.50ch01_2961238_2961470	++	2	83	SL2.50ch01	2961424	2961425	0	Spenn-ch01	3298177	3298261
SL2.50ch01_2962130_2962443	++	1	0	SL2.50ch01	2962175	2962222	46	Spenn-ch01	3298997	3298998
SL2.50ch01_2962130_2962443	++	2	2	SL2.50ch01	2962325	2962326	0	Spenn-ch01	3299101	3299104
SL2.50ch01_2985402_2986146	++	1	0	SL2.50ch01	2985420	2985427	6	Spenn-ch01	3325297	3325298
SL2.50ch01_2985402_2986146	++	2	9	SL2.50ch01	2985438	2985439	0	Spenn-ch01	3325309	3325319
SL2.50ch01_2985402_2986146	++	3	34	SL2.50ch01	2985483	2985484	0	Spenn-ch01	3325363	3325398
SL2.50ch01_2985402_2986146	++	4	1	SL2.50ch01	2985515	2985516	0	Spenn-ch01	3325429	3325431
SL2.50ch01_2985402_2986146	++	5	0	SL2.50ch01	2985533	2985542	8	Spenn-ch01	3325448	3325449
SL2.50ch01_2985402_2986146	++	6	6	SL2.50ch01	2985553	2985554	0	Spenn-ch01	3325460	3325467
SL2.50ch01_2985402_2986146	++	7	10	SL2.50ch01	2985556	2985557	0	Spenn-ch01	3325469	3325480
SL2.50ch01_2985402_2986146	++	8	1	SL2.50ch01	2985560	2985561	0	Spenn-ch01	3325483	3325485
SL2.50ch01_2985402_2986146	++	9	16	SL2.50ch01	2985588	2985589	0	Spenn-ch01	3325512	3325529
SL2.50ch01_2985402_2986146	++	10	0	SL2.50ch01	2985599	2985603	3	Spenn-ch01	3325539	3325540
SL2.50ch01_2985402_2986146	++	11	0	SL2.50ch01	2985618	2985638	19	Spenn-ch01	3325555	3325556
SL2.50ch01_2985402_2986146	++	12	0	SL2.50ch01	2985649	2985666	16	Spenn-ch01	3325567	3325568
SL2.50ch01_2985402_2986146	++	13	1	SL2.50ch01	2985712	2985713	0	Spenn-ch01	3325614	3325616
SL2.50ch01_2985402_2986146	++	14	0	SL2.50ch01	2985751	2985754	2	Spenn-ch01	3325654	3325655
SL2.50ch01_2985402_2986146	++	15	0	SL2.50ch01	2985802	2985804	1	Spenn-ch01	3325703	3325704
SL2.50ch01_2985402_2986146	++	16	1	SL2.50ch01	2985886	2985887	0	Spenn-ch01	3325786	3325788
SL2.50ch01_2985402_2986146	++	17	35	SL2.50ch01	2985896	2985897	0	Spenn-ch01	3325797	3325833
SL2.50ch01_2985402_2986146	++	18	1	SL2.50ch01	2985906	2985907	0	Spenn-ch01	3325842	3325844
SL2.50ch01_2985402_2986146	++	19	1	SL2.50ch01	2985945	2985946	0	Spenn-ch01	3325882	3325884
SL2.50ch01_2985402_2986146	++	20	6	SL2.50ch01	2986008	2986009	0	Spenn-ch01	3325946	3325953
SL2.50ch01_2985402_2986146	++	21	0	SL2.50ch01	2986015	2986017	1	Spenn-ch01	3325959	3325960
SL2.50ch01_2985402_2986146	++	22	6	SL2.50ch01	2986037	2986038	0	Spenn-ch01	3325980	3325987
SL2.50ch01_2985402_2986146	++	23	0	SL2.50ch01	2986045	2986051	5	Spenn-ch01	3325994	3325995
SL2.50ch01_2985402_2986146	++	24	0	SL2.50ch01	2986084	2986090	5	Spenn-ch01	3326028	3326029
SL2.50ch01_2985402_2986146	++	25	1	SL2.50ch01	2986121	2986122	0	Spenn-ch01	3326060	3326062
SL2.50ch01_2992437_2992984	++	1	0	SL2.50ch01	2992570	2992582	11	Spenn-ch01	3332861	3332862
SL2.50ch01_2992437_2992984	++	2	3	SL2.50ch01	2992597	2992598	0	Spenn-ch01	3332877	3332881
SL2.50ch01_2992437_2992984	++	3	37	SL2.50ch01	2992703	2992704	0	Spenn-ch01	3332986	3333024
SL2.50ch01_2992437_2992984	++	4	0	SL2.50ch01	2992844	2992846	1	Spenn-ch01	3333164	3333165
SL2.50ch01_2992437_2992984	++	5	3	SL2.50ch01	2992871	2992872	0	Spenn-ch01	3333190	3333194
SL2.50ch01_2992437_2992984	++	6	0	SL2.50ch01	2992882	2992889	6	Spenn-ch01	3333204	3333205
SL2.50ch01_2992437_2992984	++	7	256	SL2.50ch01	2992928	2992929	0	Spenn-ch01	3333244	3333501
SL2.50ch01_2992437_2992984	++	8	0	SL2.50ch01	2992942	2992944	1	Spenn-ch01	3333514	3333515
SL2.50ch01_3013121_3013434	++	1	29	SL2.50ch01	3013193	3013194	0	Spenn-ch01	3354635	3354665
SL2.50ch01_3014231_3015613	++	1	1	SL2.50ch01	3014255	3014256	0	Spenn-ch01	3355780	3355782
SL2.50ch01_3014231_3015613	++	2	0	SL2.50ch01	3014314	3014316	1	Spenn-ch01	3355840	3355841
SL2.50ch01_3014231_3015613	++	3	156	SL2.50ch01	3014682	3014683	0	Spenn-ch01	3356207	3356364
SL2.50ch01_3014231_3015613	++	4	6	SL2.50ch01	3014766	3014767	0	Spenn-ch01	3356447	3356454
SL2.50ch01_3014231_3015613	++	5	0	SL2.50ch01	3014780	3014782	1	Spenn-ch01	3356467	3356468
SL2.50ch01_3014231_3015613	++	6	0	SL2.50ch01	3014890	3014893	2	Spenn-ch01	3356576	3356577
SL2.50ch01_3014231_3015613	++	7	0	SL2.50ch01	3014960	3014962	1	Spenn-ch01	3356644	3356645
SL2.50ch01_3014231_3015613	++	8	268	SL2.50ch01	3015083	3015084	0	Spenn-ch01	3356766	3357035
SL2.50ch01_3014231_3015613	++	9	1	SL2.50ch01	3015214	3015215	0	Spenn-ch01	3357165	3357167
SL2.50ch01_3014231_3015613	++	10	8	SL2.50ch01	3015223	3015224	0	Spenn-ch01	3357175	3357184
SL2.50ch01_3014231_3015613	++	11	1	SL2.50ch01	3015474	3015475	0	Spenn-ch01	3357434	3357436
SL2.50ch01_3020102_3021448	++	1	0	SL2.50ch01	3020200	3020202	1	Spenn-ch01	3362178	3362179
SL2.50ch01_3020102_3021448	++	2	0	SL2.50ch01	3020444	3020454	9	Spenn-ch01	3362421	3362422
SL2.50ch01_3020102_3021448	++	3	0	SL2.50ch01	3020462	3020465	2	Spenn-ch01	3362430	3362431
SL2.50ch01_3020102_3021448	++	4	11	SL2.50ch01	3020496	3020497	0	Spenn-ch01	3362462	3362474
SL2.50ch01_3020102_3021448	++	5	19	SL2.50ch01	3020711	3020712	0	Spenn-ch01	3362688	3362708
SL2.50ch01_3020102_3021448	++	6	1	SL2.50ch01	3020750	3020751	0	Spenn-ch01	3362746	3362748
SL2.50ch01_3020102_3021448	++	7	0	SL2.50ch01	3020804	3020811	6	Spenn-ch01	3362801	3362802
SL2.50ch01_3020102_3021448	++	8	0	SL2.50ch01	3020816	3020980	163	Spenn-ch01	3362807	3362808
SL2.50ch01_3020102_3021448	++	9	0	SL2.50ch01	3021197	3021199	1	Spenn-ch01	3363025	3363026
SL2.50ch01_3020102_3021448	++	10	0	SL2.50ch01	3021360	3021391	30	Spenn-ch01	3363187	3363188
SL2.50ch01_3029134_3030545	++	1	0	SL2.50ch01	3029413	3030397	983	Spenn-ch01	3371233	3371234
SL2.50ch01_3031192_3032242	++	1	1	SL2.50ch01	3031399	3031400	0	Spenn-ch01	3372235	3372237
SL2.50ch01_3031192_3032242	++	2	0	SL2.50ch01	3031447	3031968	520	Spenn-ch01	3372284	3372285
SL2.50ch01_3031192_3032242	++	3	0	SL2.50ch01	3032063	3032065	1	Spenn-ch01	3372380	3372381
SL2.50ch01_3036081_3036633	++	1	132	SL2.50ch01	3036104	3036105	0	Spenn-ch01	3376446	3376579
SL2.50ch01_3036081_3036633	++	2	1	SL2.50ch01	3036146	3036147	0	Spenn-ch01	3376620	3376622
SL2.50ch01_3036081_3036633	++	3	0	SL2.50ch01	3036343	3036356	12	Spenn-ch01	3376818	3376819
SL2.50ch01_3039938_3040269	++	1	0	SL2.50ch01	3040115	3040165	49	Spenn-ch01	3380571	3380572
SL2.50ch01_3039938_3040269	++	2	1	SL2.50ch01	3040183	3040184	0	Spenn-ch01	3380590	3380592
SL2.50ch01_3062443_3062732	++	1	0	SL2.50ch01	3062515	3062561	45	Spenn-ch01	3404352	3404353
SL2.50ch01_3062443_3062732	++	2	0	SL2.50ch01	3062623	3062625	1	Spenn-ch01	3404415	3404416
SL2.50ch01_3074440_3075469	++	1	13	SL2.50ch01	3075205	3075206	0	Spenn-ch01	3417049	3417063
SL2.50ch01_3074440_3075469	++	2	44	SL2.50ch01	3075276	3075277	0	Spenn-ch01	3417133	3417178
SL2.50ch01_3074440_3075469	++	3	22	SL2.50ch01	3075288	3075289	0	Spenn-ch01	3417189	3417212
SL2.50ch01_3074440_3075469	++	4	13	SL2.50ch01	3075324	3075325	0	Spenn-ch01	3417247	3417261
SL2.50ch01_3074440_3075469	++	5	3	SL2.50ch01	3075336	3075337	0	Spenn-ch01	3417272	3417276
SL2.50ch01_3074440_3075469	++	6	1	SL2.50ch01	3075392	3075393	0	Spenn-ch01	3417331	3417333
SL2.50ch01_3074440_3075469	++	7	1	SL2.50ch01	3075417	3075418	0	Spenn-ch01	3417357	3417359
SL2.50ch01_3080928_3081388	++	1	18	SL2.50ch01	3081044	3081045	0	Spenn-ch01	3423001	3423020
SL2.50ch01_3080928_3081388	++	2	21	SL2.50ch01	3081073	3081074	0	Spenn-ch01	3423048	3423070
SL2.50ch01_3091914_3092259	++	1	5	SL2.50ch01	3091968	3091969	0	Spenn-ch01	3435055	3435061
SL2.50ch01_3091914_3092259	++	2	0	SL2.50ch01	3092044	3092094	49	Spenn-ch01	3435136	3435137
SL2.50ch01_3093545_3095289	++	1	0	SL2.50ch01	3093942	3093945	2	Spenn-ch01	3436988	3436989
SL2.50ch01_3093545_3095289	++	2	0	SL2.50ch01	3094059	3094061	1	Spenn-ch01	3437103	3437104
SL2.50ch01_3093545_3095289	++	3	0	SL2.50ch01	3094074	3094160	85	Spenn-ch01	3437117	3437118
SL2.50ch01_3093545_3095289	++	4	0	SL2.50ch01	3094237	3094245	7	Spenn-ch01	3437195	3437196
SL2.50ch01_3093545_3095289	++	5	1	SL2.50ch01	3094362	3094363	0	Spenn-ch01	3437313	3437315
SL2.50ch01_3093545_3095289	++	6	0	SL2.50ch01	3094407	3094410	2	Spenn-ch01	3437359	3437360
SL2.50ch01_3093545_3095289	++	7	0	SL2.50ch01	3094509	3094511	1	Spenn-ch01	3437459	3437460
SL2.50ch01_3093545_3095289	++	8	0	SL2.50ch01	3094665	3094667	1	Spenn-ch01	3437614	3437615
SL2.50ch01_3093545_3095289	++	9	1	SL2.50ch01	3094691	3094692	0	Spenn-ch01	3437639	3437641
SL2.50ch01_3093545_3095289	++	10	1	SL2.50ch01	3094798	3094799	0	Spenn-ch01	3437747	3437749
SL2.50ch01_3093545_3095289	++	11	1	SL2.50ch01	3094894	3094895	0	Spenn-ch01	3437844	3437846
SL2.50ch01_3093545_3095289	++	12	1	SL2.50ch01	3095012	3095013	0	Spenn-ch01	3437963	3437965
SL2.50ch01_3093545_3095289	++	13	13	SL2.50ch01	3095035	3095036	0	Spenn-ch01	3437987	3438001
SL2.50ch01_3093545_3095289	++	14	0	SL2.50ch01	3095260	3095263	2	Spenn-ch01	3438225	3438226
SL2.50ch01_3125422_3126220	++	1	7	SL2.50ch01	3125952	3125953	0	Spenn-ch01	3476732	3476740
SL2.50ch01_3125422_3126220	++	2	171	SL2.50ch01	3126045	3126046	0	Spenn-ch01	3476832	3477004
SL2.50ch01_3125422_3126220	++	3	1	SL2.50ch01	3126055	3126056	0	Spenn-ch01	3477013	3477015
SL2.50ch01_3125422_3126220	++	4	0	SL2.50ch01	3126089	3126091	1	Spenn-ch01	3477048	3477049
SL2.50ch01_3167942_3168931	++	1	1	SL2.50ch01	3168032	3168033	0	Spenn-ch01	3520515	3520517
SL2.50ch01_3167942_3168931	++	2	1	SL2.50ch01	3168160	3168161	0	Spenn-ch01	3520644	3520646
SL2.50ch01_3167942_3168931	++	3	1	SL2.50ch01	3168428	3168429	0	Spenn-ch01	3520913	3520915
SL2.50ch01_3167942_3168931	++	4	310	SL2.50ch01	3168718	3168719	0	Spenn-ch01	3521204	3521515
SL2.50ch01_3167942_3168931	++	5	1	SL2.50ch01	3168771	3168772	0	Spenn-ch01	3521567	3521569
SL2.50ch01_3173311_3174171	++	1	38	SL2.50ch01	3173530	3173531	0	Spenn-ch01	3526323	3526362
SL2.50ch01_3173311_3174171	++	2	8	SL2.50ch01	3173598	3173599	0	Spenn-ch01	3526429	3526438
SL2.50ch01_3173311_3174171	++	3	0	SL2.50ch01	3173691	3173708	16	Spenn-ch01	3526530	3526531
SL2.50ch01_3173311_3174171	++	4	3	SL2.50ch01	3173762	3173763	0	Spenn-ch01	3526585	3526589
SL2.50ch01_3173311_3174171	++	5	0	SL2.50ch01	3173793	3173800	6	Spenn-ch01	3526619	3526620
SL2.50ch01_3173311_3174171	++	6	3	SL2.50ch01	3173839	3173840	0	Spenn-ch01	3526659	3526663
SL2.50ch01_3173311_3174171	++	7	1	SL2.50ch01	3173851	3173852	0	Spenn-ch01	3526674	3526676
SL2.50ch01_3173311_3174171	++	8	23	SL2.50ch01	3173867	3173868	0	Spenn-ch01	3526691	3526715
SL2.50ch01_3173311_3174171	++	9	5	SL2.50ch01	3173872	3173873	0	Spenn-ch01	3526719	3526725
SL2.50ch01_3173311_3174171	++	10	0	SL2.50ch01	3173879	3173881	1	Spenn-ch01	3526731	3526732
SL2.50ch01_3173311_3174171	++	11	2	SL2.50ch01	3173919	3173920	0	Spenn-ch01	3526770	3526773
SL2.50ch01_3173311_3174171	++	12	0	SL2.50ch01	3173961	3173963	1	Spenn-ch01	3526814	3526815
SL2.50ch01_3173311_3174171	++	13	2	SL2.50ch01	3173993	3173994	0	Spenn-ch01	3526845	3526848
SL2.50ch01_3173311_3174171	++	14	1	SL2.50ch01	3174023	3174024	0	Spenn-ch01	3526877	3526879
SL2.50ch01_3173311_3174171	++	15	11	SL2.50ch01	3174048	3174049	0	Spenn-ch01	3526903	3526915
SL2.50ch01_3173311_3174171	++	16	68	SL2.50ch01	3174062	3174063	0	Spenn-ch01	3526928	3526997
SL2.50ch01_3173311_3174171	++	17	21	SL2.50ch01	3174067	3174068	0	Spenn-ch01	3527001	3527023
SL2.50ch01_3173311_3174171	++	18	0	SL2.50ch01	3174096	3174099	2	Spenn-ch01	3527051	3527052
SL2.50ch01_3234919_3236928	++	1	0	SL2.50ch01	3234966	3234968	1	Spenn-ch01	3594089	3594090
SL2.50ch01_3234919_3236928	++	2	4	SL2.50ch01	3234993	3234994	0	Spenn-ch01	3594115	3594120
SL2.50ch01_3234919_3236928	++	3	210	SL2.50ch01	3235004	3235005	0	Spenn-ch01	3594130	3594341
SL2.50ch01_3234919_3236928	++	4	39	SL2.50ch01	3235019	3235020	0	Spenn-ch01	3594355	3594395
SL2.50ch01_3234919_3236928	++	5	0	SL2.50ch01	3235188	3235209	20	Spenn-ch01	3594563	3594564
SL2.50ch01_3234919_3236928	++	6	0	SL2.50ch01	3235269	3235272	2	Spenn-ch01	3594624	3594625
SL2.50ch01_3234919_3236928	++	7	3	SL2.50ch01	3235310	3235311	0	Spenn-ch01	3594663	3594667
SL2.50ch01_3234919_3236928	++	8	0	SL2.50ch01	3235353	3236057	703	Spenn-ch01	3594709	3594710
SL2.50ch01_3234919_3236928	++	9	8	SL2.50ch01	3236228	3236229	0	Spenn-ch01	3594881	3594890
SL2.50ch01_3234919_3236928	++	10	4	SL2.50ch01	3236246	3236247	0	Spenn-ch01	3594907	3594912
SL2.50ch01_3234919_3236928	++	11	1	SL2.50ch01	3236270	3236271	0	Spenn-ch01	3594935	3594937
SL2.50ch01_3234919_3236928	++	12	316	SL2.50ch01	3236354	3236355	0	Spenn-ch01	3595020	3595337
SL2.50ch01_3234919_3236928	++	13	16	SL2.50ch01	3236363	3236364	0	Spenn-ch01	3595345	3595362
SL2.50ch01_3234919_3236928	++	14	1	SL2.50ch01	3236390	3236391	0	Spenn-ch01	3595388	3595390
SL2.50ch01_3234919_3236928	++	15	0	SL2.50ch01	3236430	3236469	38	Spenn-ch01	3595429	3595430
SL2.50ch01_3234919_3236928	++	16	1	SL2.50ch01	3236515	3236516	0	Spenn-ch01	3595476	3595478
SL2.50ch01_3234919_3236928	++	17	1	SL2.50ch01	3236519	3236520	0	Spenn-ch01	3595481	3595483
SL2.50ch01_3234919_3236928	++	18	0	SL2.50ch01	3236530	3236532	1	Spenn-ch01	3595493	3595494
SL2.50ch01_3234919_3236928	++	19	0	SL2.50ch01	3236575	3236577	1	Spenn-ch01	3595537	3595538
SL2.50ch01_3234919_3236928	++	20	1	SL2.50ch01	3236615	3236616	0	Spenn-ch01	3595576	3595578
SL2.50ch01_3234919_3236928	++	21	0	SL2.50ch01	3236627	3236629	1	Spenn-ch01	3595589	3595590
SL2.50ch01_3242760_3242907	++	1	29	SL2.50ch01	3242862	3242863	0	Spenn-ch01	3601731	3601761
SL2.50ch01_3245399_3246378	++	1	24	SL2.50ch01	3245575	3245576	0	Spenn-ch01	3607611	3607636
SL2.50ch01_3245399_3246378	++	2	0	SL2.50ch01	3245607	3245609	1	Spenn-ch01	3607667	3607668
SL2.50ch01_3245399_3246378	++	3	2	SL2.50ch01	3245680	3245681	0	Spenn-ch01	3607739	3607742
SL2.50ch01_3245399_3246378	++	4	0	SL2.50ch01	3245693	3245695	1	Spenn-ch01	3607754	3607755
SL2.50ch01_3245399_3246378	++	5	0	SL2.50ch01	3245741	3245747	5	Spenn-ch01	3607801	3607802
SL2.50ch01_3245399_3246378	++	6	1	SL2.50ch01	3245772	3245773	0	Spenn-ch01	3607827	3607829
SL2.50ch01_3245399_3246378	++	7	8	SL2.50ch01	3245816	3245817	0	Spenn-ch01	3607872	3607881
SL2.50ch01_3245399_3246378	++	8	0	SL2.50ch01	3245845	3245859	13	Spenn-ch01	3607909	3607910
SL2.50ch01_3245399_3246378	++	9	3	SL2.50ch01	3245915	3245916	0	Spenn-ch01	3607966	3607970
SL2.50ch01_3245399_3246378	++	10	1	SL2.50ch01	3245986	3245987	0	Spenn-ch01	3608040	3608042
SL2.50ch01_3245399_3246378	++	11	19	SL2.50ch01	3246016	3246017	0	Spenn-ch01	3608071	3608091
SL2.50ch01_3245399_3246378	++	12	7	SL2.50ch01	3246110	3246111	0	Spenn-ch01	3608184	3608192
SL2.50ch01_3245399_3246378	++	13	14	SL2.50ch01	3246118	3246119	0	Spenn-ch01	3608199	3608214
SL2.50ch01_3248372_3250059	++	1	0	SL2.50ch01	3248392	3248472	79	Spenn-ch01	3610317	3610318
SL2.50ch01_3248372_3250059	++	2	0	SL2.50ch01	3248666	3248698	31	Spenn-ch01	3610512	3610513
SL2.50ch01_3248372_3250059	++	3	1	SL2.50ch01	3248748	3248749	0	Spenn-ch01	3610563	3610565
SL2.50ch01_3248372_3250059	++	4	0	SL2.50ch01	3248810	3248812	1	Spenn-ch01	3610626	3610627
SL2.50ch01_3248372_3250059	++	5	1	SL2.50ch01	3248821	3248822	0	Spenn-ch01	3610636	3610638
SL2.50ch01_3248372_3250059	++	6	1	SL2.50ch01	3248933	3248934	0	Spenn-ch01	3610749	3610751
SL2.50ch01_3248372_3250059	++	7	0	SL2.50ch01	3249146	3249148	1	Spenn-ch01	3610963	3610964
SL2.50ch01_3248372_3250059	++	8	0	SL2.50ch01	3249249	3249252	2	Spenn-ch01	3611065	3611066
SL2.50ch01_3248372_3250059	++	9	3	SL2.50ch01	3249354	3249355	0	Spenn-ch01	3611168	3611172
SL2.50ch01_3248372_3250059	++	10	0	SL2.50ch01	3249393	3249395	1	Spenn-ch01	3611210	3611211
SL2.50ch01_3248372_3250059	++	11	20	SL2.50ch01	3249452	3249453	0	Spenn-ch01	3611268	3611289
SL2.50ch01_3248372_3250059	++	12	4	SL2.50ch01	3249667	3249668	0	Spenn-ch01	3611503	3611508
SL2.50ch01_3248372_3250059	++	13	0	SL2.50ch01	3249787	3249789	1	Spenn-ch01	3611627	3611628
SL2.50ch01_3248372_3250059	++	14	0	SL2.50ch01	3249967	3249970	2	Spenn-ch01	3611806	3611807
SL2.50ch01_3270851_3271137	++	1	0	SL2.50ch01	3270883	3270903	19	Spenn-ch01	3634743	3634744
SL2.50ch01_3270851_3271137	++	2	0	SL2.50ch01	3271077	3271079	1	Spenn-ch01	3634918	3634919
SL2.50ch01_3270851_3271137	++	3	1	SL2.50ch01	3271095	3271096	0	Spenn-ch01	3634935	3634937
SL2.50ch01_3273254_3274241	++	1	0	SL2.50ch01	3273404	3273406	1	Spenn-ch01	3637243	3637244
SL2.50ch01_3273254_3274241	++	2	8	SL2.50ch01	3273423	3273424	0	Spenn-ch01	3637261	3637270
SL2.50ch01_3273254_3274241	++	3	20	SL2.50ch01	3273448	3273449	0	Spenn-ch01	3637294	3637315
SL2.50ch01_3273254_3274241	++	4	1	SL2.50ch01	3273810	3273811	0	Spenn-ch01	3637676	3637678
SL2.50ch01_3273254_3274241	++	5	1	SL2.50ch01	3273819	3273820	0	Spenn-ch01	3637686	3637688
SL2.50ch01_3273254_3274241	++	6	76	SL2.50ch01	3273875	3273876	0	Spenn-ch01	3637743	3637820
SL2.50ch01_3273254_3274241	++	7	0	SL2.50ch01	3273884	3273887	2	Spenn-ch01	3637828	3637829
SL2.50ch01_3273254_3274241	++	8	2	SL2.50ch01	3274090	3274091	0	Spenn-ch01	3638032	3638035
SL2.50ch01_3273254_3274241	++	9	0	SL2.50ch01	3274140	3274142	1	Spenn-ch01	3638084	3638085
SL2.50ch01_3273254_3274241	++	10	4	SL2.50ch01	3274157	3274158	0	Spenn-ch01	3638100	3638105
SL2.50ch01_3273254_3274241	++	11	0	SL2.50ch01	3274188	3274190	1	Spenn-ch01	3638135	3638136
SL2.50ch01_3273254_3274241	++	12	0	SL2.50ch01	3274208	3274210	1	Spenn-ch01	3638154	3638155
SL2.50ch01_3274273_3274758	++	1	0	SL2.50ch01	3274303	3274305	1	Spenn-ch01	3638248	3638249
SL2.50ch01_3274273_3274758	++	2	0	SL2.50ch01	3274337	3274340	2	Spenn-ch01	3638281	3638282
SL2.50ch01_3274273_3274758	++	3	1	SL2.50ch01	3274357	3274358	0	Spenn-ch01	3638299	3638301
SL2.50ch01_3274273_3274758	++	4	2	SL2.50ch01	3274433	3274434	0	Spenn-ch01	3638376	3638379
SL2.50ch01_3274273_3274758	++	5	0	SL2.50ch01	3274509	3274518	8	Spenn-ch01	3638454	3638455
SL2.50ch01_3274273_3274758	++	6	118	SL2.50ch01	3274599	3274600	0	Spenn-ch01	3638536	3638655
SL2.50ch01_3274273_3274758	++	7	108	SL2.50ch01	3274605	3274606	0	Spenn-ch01	3638660	3638769
SL2.50ch01_3274273_3274758	++	8	71	SL2.50ch01	3274612	3274613	0	Spenn-ch01	3638775	3638847
SL2.50ch01_3302046_3302375	++	1	0	SL2.50ch01	3302105	3302132	26	Spenn-ch01	3664434	3664435
SL2.50ch01_3315824_3316672	++	1	1	SL2.50ch01	3315914	3315915	0	Spenn-ch01	3678255	3678257
SL2.50ch01_3315824_3316672	++	2	2	SL2.50ch01	3316030	3316031	0	Spenn-ch01	3678372	3678375
SL2.50ch01_3315824_3316672	++	3	1	SL2.50ch01	3316053	3316054	0	Spenn-ch01	3678397	3678399
SL2.50ch01_3315824_3316672	++	4	55	SL2.50ch01	3316398	3316399	0	Spenn-ch01	3678743	3678799
SL2.50ch01_3318361_3319815	++	1	1	SL2.50ch01	3318832	3318833	0	Spenn-ch01	3681243	3681245
SL2.50ch01_3318361_3319815	++	2	0	SL2.50ch01	3319060	3319199	138	Spenn-ch01	3681472	3681473
SL2.50ch01_3318361_3319815	++	3	36	SL2.50ch01	3319592	3319593	0	Spenn-ch01	3681866	3681903
SL2.50ch01_3318361_3319815	++	4	1	SL2.50ch01	3319742	3319743	0	Spenn-ch01	3682052	3682054
SL2.50ch01_3473889_3475527	++	1	0	SL2.50ch01	3474623	3474626	2	Spenn-ch01	3774762	3774763
SL2.50ch01_3473889_3475527	++	2	1	SL2.50ch01	3474635	3474636	0	Spenn-ch01	3774772	3774774
SL2.50ch01_3473889_3475527	++	3	2	SL2.50ch01	3474654	3474655	0	Spenn-ch01	3774792	3774795
SL2.50ch01_3473889_3475527	++	4	2	SL2.50ch01	3474687	3474688	0	Spenn-ch01	3774827	3774830
SL2.50ch01_3473889_3475527	++	5	1	SL2.50ch01	3474757	3474758	0	Spenn-ch01	3774899	3774901
SL2.50ch01_3473889_3475527	++	6	0	SL2.50ch01	3475289	3475484	194	Spenn-ch01	3775432	3775433
SL2.50ch01_3538400_3538840	++	1	0	SL2.50ch01	3538459	3538513	53	Spenn-ch01	3833920	3833921
SL2.50ch01_3538400_3538840	++	2	0	SL2.50ch01	3538523	3538526	2	Spenn-ch01	3833931	3833932
SL2.50ch01_3538400_3538840	++	3	0	SL2.50ch01	3538572	3538578	5	Spenn-ch01	3833978	3833979
