ID	phases	idx	Hdel	Hid	Hstart	Hend	Pdel	Pid	Pstart	Pend
SL2.50ch01_6445335_6447080	++	6	2	SL2.50ch01	6446738	6446739	0	Spenn-ch01	6846228	6846231
SL2.50ch01_6445335_6447080	++	7	0	SL2.50ch01	6446771	6446773	1	Spenn-ch01	6846263	6846264
SL2.50ch01_6445335_6447080	++	8	13	SL2.50ch01	6447040	6447041	0	Spenn-ch01	6846531	6846545
SL2.50ch01_6456496_6457301	++	1	0	SL2.50ch01	6456519	6456524	4	Spenn-ch01	6855885	6855886
SL2.50ch01_6456496_6457301	++	2	105	SL2.50ch01	6456609	6456610	0	Spenn-ch01	6855971	6856077
SL2.50ch01_6456496_6457301	++	3	0	SL2.50ch01	6456675	6456678	2	Spenn-ch01	6856142	6856143
SL2.50ch01_6456496_6457301	++	4	1	SL2.50ch01	6456875	6456876	0	Spenn-ch01	6856340	6856342
SL2.50ch01_6456496_6457301	++	5	0	SL2.50ch01	6456884	6456886	1	Spenn-ch01	6856350	6856351
SL2.50ch01_6456496_6457301	++	6	0	SL2.50ch01	6456981	6456983	1	Spenn-ch01	6856446	6856447
SL2.50ch01_6456496_6457301	++	7	2	SL2.50ch01	6457187	6457188	0	Spenn-ch01	6856651	6856654
SL2.50ch01_6459666_6459861	++	1	42	SL2.50ch01	6459832	6459833	0	Spenn-ch01	6859300	6859343
SL2.50ch01_6849424_6850444	++	1	0	SL2.50ch01	6849641	6849643	1	Spenn-ch01	7261121	7261122
SL2.50ch01_6849424_6850444	++	2	3	SL2.50ch01	6849749	6849750	0	Spenn-ch01	7261228	7261232
SL2.50ch01_6849424_6850444	++	3	0	SL2.50ch01	6849880	6849942	61	Spenn-ch01	7261362	7261363
SL2.50ch01_6849424_6850444	++	4	0	SL2.50ch01	6850222	6850224	1	Spenn-ch01	7261643	7261644
SL2.50ch01_6855395_6856369	++	1	0	SL2.50ch01	6855707	6855709	1	Spenn-ch01	7266079	7266080
SL2.50ch01_6855395_6856369	++	2	1	SL2.50ch01	6855803	6855804	0	Spenn-ch01	7266174	7266176
SL2.50ch01_6855395_6856369	++	3	0	SL2.50ch01	6855965	6856017	51	Spenn-ch01	7266337	7266338
SL2.50ch01_7122616_7123338	++	1	0	SL2.50ch01	7123003	7123006	2	Spenn-ch01	7361812	7361813
SL2.50ch01_7122616_7123338	++	2	0	SL2.50ch01	7123054	7123163	108	Spenn-ch01	7361861	7361862
SL2.50ch01_8131951_8132152	++	1	0	SL2.50ch01	8131986	8132030	43	Spenn-ch01	8248259	8248260
SL2.50ch01_8684905_8685304	++	1	24	SL2.50ch01	8685057	8685058	0	Spenn-ch01	9338091	9338116
SL2.50ch01_8684905_8685304	++	2	1	SL2.50ch01	8685176	8685177	0	Spenn-ch01	9338234	9338236
SL2.50ch01_8690729_8691312	++	1	8	SL2.50ch01	8690763	8690764	0	Spenn-ch01	9343098	9343107
SL2.50ch01_8690729_8691312	++	2	1	SL2.50ch01	8690846	8690847	0	Spenn-ch01	9343189	9343191
SL2.50ch01_8690729_8691312	++	3	24	SL2.50ch01	8690964	8690965	0	Spenn-ch01	9343308	9343333
SL2.50ch01_8690729_8691312	++	4	0	SL2.50ch01	8691055	8691057	1	Spenn-ch01	9343423	9343424
SL2.50ch01_8690729_8691312	++	5	1	SL2.50ch01	8691073	8691074	0	Spenn-ch01	9343440	9343442
SL2.50ch01_8707644_8708085	++	1	0	SL2.50ch01	8707671	8707673	1	Spenn-ch01	9359989	9359990
SL2.50ch01_8707644_8708085	++	2	0	SL2.50ch01	8707853	8707924	70	Spenn-ch01	9360170	9360171
SL2.50ch01_8707644_8708085	++	3	0	SL2.50ch01	8708019	8708028	8	Spenn-ch01	9360266	9360267
SL2.50ch01_8707644_8708085	++	4	0	SL2.50ch01	8708056	8708058	1	Spenn-ch01	9360295	9360296
SL2.50ch02_2814000_2814135	+-	1	22	SL2.50ch02	2814093	2814094	0	Spenn-ch02	953771	953748
SL2.50ch02_7140382_7142317	++	1	0	SL2.50ch02	7140465	7140512	46	Spenn-ch02	1312741	1312742
SL2.50ch02_7140382_7142317	++	2	2	SL2.50ch02	7140827	7140828	0	Spenn-ch02	1313057	1313060
SL2.50ch02_7140382_7142317	++	3	0	SL2.50ch02	7140915	7142078	1162	Spenn-ch02	1313147	1313148
SL2.50ch02_7262438_7264087	++	1	0	SL2.50ch02	7262600	7262605	4	Spenn-ch02	1420787	1420788
SL2.50ch02_7262438_7264087	++	2	1	SL2.50ch02	7262642	7262643	0	Spenn-ch02	1420825	1420827
SL2.50ch02_7262438_7264087	++	3	0	SL2.50ch02	7262726	7262731	4	Spenn-ch02	1420910	1420911
SL2.50ch02_7262438_7264087	++	4	0	SL2.50ch02	7262738	7263952	1213	Spenn-ch02	1420918	1420919
SL2.50ch02_7262438_7264087	++	5	0	SL2.50ch02	7264007	7264025	17	Spenn-ch02	1420974	1420975
SL2.50ch02_7381777_7382178	++	1	3	SL2.50ch02	7381840	7381841	0	Spenn-ch02	543298	543302
SL2.50ch02_7381777_7382178	++	2	53	SL2.50ch02	7381915	7381916	0	Spenn-ch02	543376	543430
SL2.50ch02_7635242_7636187	+-	1	1	SL2.50ch02	7635350	7635351	0	Spenn-ch02	864794	864792
SL2.50ch02_7635242_7636187	+-	2	2	SL2.50ch02	7635703	7635704	0	Spenn-ch02	864440	864437
SL2.50ch02_7635242_7636187	+-	3	4	SL2.50ch02	7635756	7635757	0	Spenn-ch02	864385	864380
SL2.50ch02_7635242_7636187	+-	4	108	SL2.50ch02	7635852	7635853	0	Spenn-ch02	864285	864176
SL2.50ch02_7860394_7861261	+-	1	0	SL2.50ch02	7860445	7860447	1	Spenn-ch02	590416	590415
SL2.50ch02_7860394_7861261	+-	2	1	SL2.50ch02	7860614	7860615	0	Spenn-ch02	590248	590246
SL2.50ch02_7860394_7861261	+-	3	1	SL2.50ch02	7860626	7860627	0	Spenn-ch02	590235	590233
SL2.50ch02_7860394_7861261	+-	4	0	SL2.50ch02	7860656	7860703	46	Spenn-ch02	590204	590203
SL2.50ch02_7871466_7872025	+-	1	0	SL2.50ch02	7871548	7871554	5	Spenn-ch02	575871	575870
SL2.50ch02_7871466_7872025	+-	2	40	SL2.50ch02	7871582	7871583	0	Spenn-ch02	575842	575801
SL2.50ch02_8022904_8023640	++	1	0	SL2.50ch02	8023120	8023141	20	Spenn-ch02	1832198	1832199
SL2.50ch02_8022904_8023640	++	2	60	SL2.50ch02	8023425	8023426	0	Spenn-ch02	1832483	1832544
SL2.50ch02_8022904_8023640	++	3	130	SL2.50ch02	8023436	8023437	0	Spenn-ch02	1832554	1832685
SL2.50ch02_8022904_8023640	++	4	93	SL2.50ch02	8023446	8023447	0	Spenn-ch02	1832694	1832788
SL2.50ch02_8022904_8023640	++	5	1	SL2.50ch02	8023511	8023512	0	Spenn-ch02	1832852	1832854
SL2.50ch02_8065280_8066072	++	1	1	SL2.50ch02	8065410	8065411	0	Spenn-ch02	1873559	1873561
SL2.50ch02_8065280_8066072	++	2	538	SL2.50ch02	8065885	8065886	0	Spenn-ch02	1874035	1874574
SL2.50ch02_9018771_9020291	++	1	0	SL2.50ch02	9019392	9019395	2	Spenn-ch02	3803976	3803977
SL2.50ch02_9018771_9020291	++	2	0	SL2.50ch02	9019515	9019854	338	Spenn-ch02	3804097	3804098
SL2.50ch02_9018771_9020291	++	3	1	SL2.50ch02	9020129	9020130	0	Spenn-ch02	3804373	3804375
SL2.50ch02_9070959_9072296	++	1	0	SL2.50ch02	9071182	9072051	868	Spenn-ch02	3857925	3857926
SL2.50ch02_9070959_9072296	++	2	2	SL2.50ch02	9072181	9072182	0	Spenn-ch02	3858056	3858059
SL2.50ch02_9070959_9072296	++	3	0	SL2.50ch02	9072205	9072209	3	Spenn-ch02	3858082	3858083
SL2.50ch02_9090409_9091316	++	1	19	SL2.50ch02	9090653	9090654	0	Spenn-ch02	3884351	3884371
SL2.50ch02_9090409_9091316	++	2	0	SL2.50ch02	9090695	9090823	127	Spenn-ch02	3884412	3884413
SL2.50ch02_9223654_9225240	++	1	2	SL2.50ch02	9223784	9223785	0	Spenn-ch02	4035921	4035924
SL2.50ch02_9223654_9225240	++	2	0	SL2.50ch02	9224095	9224217	121	Spenn-ch02	4036234	4036235
SL2.50ch02_9223654_9225240	++	3	1	SL2.50ch02	9224361	9224362	0	Spenn-ch02	4036379	4036381
SL2.50ch02_9223654_9225240	++	4	0	SL2.50ch02	9225037	9225039	1	Spenn-ch02	4037056	4037057
SL2.50ch02_9229684_9229868	++	1	0	SL2.50ch02	9229785	9229813	27	Spenn-ch02	4041819	4041820
SL2.50ch02_9233651_9233996	++	1	28	SL2.50ch02	9233722	9233723	0	Spenn-ch02	4042341	4042370
SL2.50ch02_9233651_9233996	++	2	0	SL2.50ch02	9233765	9233767	1	Spenn-ch02	4042412	4042413
SL2.50ch02_13400811_13401143	+-	1	0	SL2.50ch02	13400881	13400909	27	Spenn-ch02	11586801	11586800
SL2.50ch02_13400811_13401143	+-	2	0	SL2.50ch02	13400983	13400990	6	Spenn-ch02	11586726	11586725
SL2.50ch02_13400811_13401143	+-	3	5	SL2.50ch02	13401111	13401112	0	Spenn-ch02	11586604	11586598
